TweetId,TweetUsername,TweetText,TweetDate,Precision,Sentiment,,,,
1.03E+18,brazymars_,Who Wanna Go Watch That Slender Man Movie,2018-08-11 23:43:49+00:00,1,,,,,
1.03E+18,Horrorshow__Pod,Seeing #SlenderMan my predictions: -Slendybwill be given a nonsensical back story -someoneâ€™s best friend will die in the first 20 minutes -vague allusion to Slender -I will regret not buying a drink. -I will audibly laugh at a â€œâ€ùtenseâ€ùâ?moment,2018-08-11 23:43:30+00:00,1,,,,,
1.03E+18,kronk_adam,@MurrellDan @joestarr187 Slender Man Review!,2018-08-11 23:43:13+00:00,1,,,,,
1.03E+18,CapnGeech33,The lore behind Slenderman is legitimately terrifying. Botched.,2018-08-11 23:42:53+00:00,1,,,,,
1.03E+18,MrsBarajas7,Slender man may have been the worst movie Iâ€™ve ever seen. Please donâ€™t see it if you value your time lol,2018-08-11 23:42:36+00:00,1,,,,,
1.03E+18,FilmmakerMag,"If you have MoviePass and you would like to see â€ùSlendermanâ€?this weekend, you are in luck.",2018-08-11 23:42:25+00:00,1,,,,,
1.03E+18,chuckftl7,"I'm at Regal Cinemas Cypress Creek Station 16 - @regalmovies for Slender Man in Fort Lauderdale, FL https://www.swarmapp.com/c/aUTrWGccC0T",2018-08-11 23:42:07+00:00,1,,,,,
1.03E+18,KKat1040,"So hey guys, rn I'm watching the slender man movies and its really good. I'm glad they made it. It's not the same as the game though. . . . . . . . . . . . . . . Scary or naw? #SlenderManMovie",2018-08-11 23:41:21+00:00,1,,,,,
1.03E+18,carladasilvam,I am not paying for a monthly subscription of Slender Man & The Spy Who Dumped Me.. @MoviePass #YouSuck,2018-08-11 23:41:18+00:00,1,,,,,
1.03E+18,smileyoufake,el otro nos vive buscando parece que comiÃ_ la peli de Slenderman,2018-08-11 23:40:42+00:00,0,,,,,
1.03E+18,klabovitz,Was looking at #MoviePass listings for NYC tonight. Apparently the only two movies in town are The Spy Who Dumped Me and Slender Man. WTF @MoviePass FIX YOURSHIT,2018-08-11 23:40:40+00:00,1,,,,,
1.03E+18,trapeasy23,Wanna see #SlenderMan before I leave,2018-08-11 23:40:32+00:00,1,,,,,
1.03E+18,OneWhoPurifies,I didn't even remember them watching p0rn when I went to see Slender Man pic.twitter.com/MH4U9ilDH0,2018-08-11 23:40:21+00:00,1,,,,,
1.03E+18,BurowPatrick,"You see, Iâ€™m sad because Iâ€™m seeing all these bad reviews for Slender Man and I really wanna see it to have a laugh but australia doesnâ€™t get it till August 23rd and my screenings isnâ€™t till this Friday, why does Australia always get these releases so much later",2018-08-11 23:39:59+00:00,1,,,,,
1.03E+18,Slicknickshady,Tomorrow Iâ€™m seeing Slender Man and Monday Iâ€™m seeing The Meg. Dog Days was pretty good today!,2018-08-11 23:39:50+00:00,1,,,,,
1.03E+18,candelaria12343,Me ha gustado un vÃ_deo de @YouTube (http://youtu.be/JgnbLjeksjM?a - Slenderman VS Jeff the Killer. Batalla de Rap (Especial Halloween) |,2018-08-11 23:39:49+00:00,1,,,,,
1.03E+18,FreddyOsito2,Creo que deberÃ_a dibujar otras cosas diferentes como nuevos personajes echos por mi junto a otros diferentes Ya dibujare nuevas cosas en vez de tanto #FNAF #slenderman #sonic #osospic.twitter.com/Y1y2SCxgQ1,2018-08-11 23:39:32+00:00,0,,,,,
1.03E+18,Brunoo180,estoy mirando videos de apariciones de slenderman . Ocupadisimo,2018-08-11 23:38:50+00:00,0,,,,,
1.03E+18,cvspharmercy,...the pee pee poo poo man has better reviews than slender man pic.twitter.com/1JY6vNeqHD,2018-08-11 23:38:44+00:00,1,,,,,
1.03E+18,TMC_Trippy,Slender man is a terrible movie nobody go watch it,2018-08-11 23:38:05+00:00,1,,,,,
1.03E+18,jelliclecats22,I added a video to a @YouTube playlist http://youtu.be/C8dHKkDZJxI?a Mother pleads with judge not to release Slender Man attackers,2018-08-11 23:37:56+00:00,1,,,,,
1.03E+18,sincerelyyoongi,"If y'all thinking about watching slender man, DONT. WASTE. YOUR. HARD. WORKING. MONEY. bc it was a disappointmenttttttttttt",2018-08-11 23:37:56+00:00,1,,,,,
1.03E+18,cartweel,"me: yes I would love to see that movie but you realize it is a horror movie about horrific murders, rite? bf: yeah, with a handsome slender man! me: but like a ghost monster slender man bf: yes, so slender! me: you remember when we had to leave a haunted house rite bf: slenderrrr",2018-08-11 23:37:06+00:00,1,,,,,
1.03E+18,ReBourneAgain,Sitting in the theater and ready to watch #SlenderMan with @The_Derbinator,2018-08-11 23:37:03+00:00,1,,,,,
1.03E+18,IreneMarquette,Too all my friends who have turned me down for seeing The Slenderman last minute today I have this message for you:,2018-08-11 23:37:01+00:00,1,,,,,
1.03E+18,bac654,Slender man is honestly one of the worst movies Iâ€™ve ever seen,2018-08-11 23:36:50+00:00,1,,,,,
1.03E+18,Horrorshow__Pod,Seeing #slenderman. Sigh.... the things we do for relevancy. . . #realhorrorshow #horrormovies #nowplaying #horrormoviereviews #horrormoviepodcast #isnuckinicedcoffeetoo #podsocietyâ€?https://www.instagram.com/p/BmW3ZX3gDaD/?utm_source=ig_twitter_share&igshid=xmx1z0hbitd6 â€?2018-08-11 23:36:39+00:00,,1,,,,,
1.03E+18,er0b,same out here with Slenderman & Spy Who Dumped me!,2018-08-11 23:36:00+00:00,1,,,,,
1.03E+18,HugoThePinkCat,It's a movie made from an otherwise short creepy pasta. Of course it was going to be terrible. Not everything can be adapted to a movie format. The only attempt at adapting Slenderman that kind of worked was Marble Hornets and even that unraveled towards the end.,2018-08-11 23:35:34+00:00,1,,,,,
1.03E+18,Genosworld,Geno's World: Backlash over release of 'Slender Man' horror movie http://www.genogenogeno.com/2018/08/backlash-over-release-of-slender-man.html?spref=tw â€?2018-08-11 23:35:25+00:00,,1,,,,,
1.03E+18,filmfedcom,#NowWatching SLENDER MAN (2018) - Have you seen this one? Let me know your thoughts in the comments below! #SlenderMan #JoeyKing https://filmfed.com/movies/vfv33o4r98-slender-man â€_pic.twitter.com/91L8ZCtPeZ,2018-08-11 23:35:22+00:00,1,,,,,
1.03E+18,oagcss,The Slender Man Movie without spoilers pic.twitter.com/wC9g6WNrBs,2018-08-11 23:35:17+00:00,1,,,,,
1.03E+18,IreneMarquette,Oh dang too bad I'm using mine to go see Slenderman ... wish u were here,2018-08-11 23:35:10+00:00,1,,,,,
1.03E+18,ReganZupan,About to watch... Slender Man pic.twitter.com/fF2xiY1QGq,2018-08-11 23:34:00+00:00,1,,,,,
1.03E+18,SIRSONICHD,"If youâ€™re going to see the Slender Man movie, watch this video. https://youtu.be/wLV_Tc_wITA",2018-08-11 23:33:02+00:00,1,,,,,
1.03E+18,Mom_Ivey17,"Saw Slenderman today, let's just say; Puppets are scarier. #slenderman #slendercrap #wishIsawMeg",2018-08-11 23:32:51+00:00,1,,,,,
1.03E+18,BigGoobunny,Okay the only goddamn thing I could think of when I read this was the most SHREDDED Slenderman you can possibly imagine. We're talking DeviantArt Muscle Kink Art levels of beef. Help my poor horse brain.,2018-08-11 23:32:43+00:00,1,,,,,
1.03E+18,CathyGeorges,"You get to see Meg? Lucky. All I get is Slender Man. Slender Man, Slender Man, Slender Man -- EVERYTHING else is blocked.",2018-08-11 23:32:38+00:00,1,,,,,
1.03E+18,mcmtayx,Slender man was phoney asf,2018-08-11 23:32:32+00:00,1,,,,,
1.03E+18,Kaitatoo,All im gonna say is slender man be looking like a model,2018-08-11 23:32:25+00:00,1,,,,,
1.03E+18,danaletsbereal,PLOT TWIST: THE SLENDER MAN MOVIE WAS A COMEDY. (Do not see unless you want to laugh) (Seriously... they did a terrible job at making him scary at all... Slender Man is supposed to be scary as hell. This movie had us laughing. They made HIM a joke and I feel bad for HIM.) pic.twitter.com/xXbwmdu2hh,2018-08-11 23:32:20+00:00,1,,,,,
1.03E+18,RhubarbRaptor,"Slenderman was hilarious. Nothing made sense and all the characters were stupid and annoying. Especially the black girl. She literally fucked up so hard, that she wound up killing every character in the movie. @IHE_OFFICIAL and @2gay2lift please review this movie. It's amazing.",2018-08-11 23:32:15+00:00,1,,,,,
1.03E+18,FranciscoNoelRF,"@kristoffdice LÃ_der, en ti confÃ_o. Cuando harÃ¡s la reseÃ±a de Slender Man para ver si vale la pena gastar 80 pesos en CinÃ©polis",2018-08-11 23:32:01+00:00,0,,,,,
1.03E+18,AnimedAlmighty,I liked a @YouTube video http://youtu.be/mvlPKywS7Bk?a Slender Man - Tamara Just Saw,2018-08-11 23:32:01+00:00,1,,,,,
1.03E+18,TheExtremeDuck,I wanna see Slenderman,2018-08-11 23:31:54+00:00,1,,,,,
1.03E+18,SamuelGoulet96,"J'aime une vidÃ©o @YouTube : ""Slender Man Song | I Got Ya | #NerdOut"" Ã  l'adresse http://youtu.be/0NmdFn3Yv6A?a .",2018-08-11 23:31:50+00:00,1,,,,,
1.03E+18,massandra2,Slender man better not disappoint,2018-08-11 23:31:40+00:00,1,,,,,
1.03E+18,monadoboii,boutta see slender man wish me luck,2018-08-11 23:30:42+00:00,0,,,,,
1.03E+18,UltimaHeart,Is hotel transylvania even that good im forced to go see either the 3rd movie without having to see the other 2 or go see slender man because my older brother is a normie,2018-08-11 23:30:29+00:00,1,,,,,
1.03E+18,itscoog,all the girls from the slenderman movie have stupid beet energy @bandanabean,2018-08-11 23:30:13+00:00,1,,,,,
1.03E+18,DavidSix54321,"Please, for the love of whatever god you believe in, DO NOT GO SEE SLENDER MAN. IT IS GARBAGE.",2018-08-11 23:29:52+00:00,1,,,,,
1.03E+18,AshleeBowling,Slenderman. Was. A. Joke.,2018-08-11 23:28:47+00:00,1,,,,,
1.03E+18,Kradloff_13,Slender man!,2018-08-11 23:28:17+00:00,1,,,,,
1.03E+18,mpmorales,Slender Man nos tt e ainda teve gente que falasse que o filme nao ia ter buzz ou ser visto pic.twitter.com/FzfrjcNiGz,2018-08-23 23:59:02+00:00,0,,,,,
1.03E+18,pinksmilks,slender man tÃ¡ em cartaz EU NECESSITO IR ASSISTIR,2018-08-23 23:58:58+00:00,0,,,,,
1.03E+18,Silvannam1,Ya quiero ver Slender Man,2018-08-23 23:58:33+00:00,1,,,,,
1.03E+18,Matista217,â€œscariest thing in slender man is the Sony logo at the beginningâ€?pic.twitter.com/h4WQAJ2PyU,2018-08-23 23:58:12+00:00,0,,,,,
1.03E+18,blood_orphan,see slender man. it is unbelievably shitty,2018-08-23 23:58:10+00:00,1,,,,,
1.03E+18,lreis__,sobre slenderman: [23/8 20:53] Lu: n sei vc [23/8 20:53] Lu: mas to ansiosa e me borrando p assistir esse filme,2018-08-23 23:58:00+00:00,1,,,,,
1.03E+18,getrocombr,Daqui a TRÃ_S MINUTOS tem crÃ_tica de SLENDER MAN no Canal do Getro! Corre: http://www.youtube.com/getrocine pic.twitter.com/wxCqHthZGC,2018-08-23 23:57:49+00:00,1,,,,,
1.03E+18,gingercollect,Mansion is a Slender Man Creepy Pasta anthology co-edited by @lolaandjolie And @justin_karcher and published by Dancing Girl Press released Feb 2019 @dancinggrlpress. Theyâ€™re looking for submissions! slendermanpoetry@gmail.compic.twitter.com/bvCDkfVniD,2018-08-23 23:57:28+00:00,1,,,,,
1.03E+18,DLJGameReviews,Huh; the Slenderman movie got the same epilepsy warning as Incredibles 2. Also: there's a Slenderman movie? pic.twitter.com/5HOxbVBfqN,2018-08-23 23:56:53+00:00,1,,,,,
1.03E+18,LumpyTheGrump,I want a mod of Slender where youâ€™re chased by Mr. Waternoose while searching for 8 socks. #SlenderMan pic.twitter.com/B19mavnRDX,2018-08-23 23:56:23+00:00,0,,,,,
1.03E+18,joantasanto,Slenderman eh ruim demais ta doido,2018-08-23 23:54:35+00:00,0,,,,,
1.03E+18,heyimveraa,"AmanhÃ£ vou com a Tat ao cinema, vamos ver o Slender Man",2018-08-23 23:54:09+00:00,1,,,,,
1.03E+18,ArrobaNerd,Em Slender Man: Pesadelo Sem Rosto nem o carisma de Joey King salva. Confira o que achamos do filme aqui http://bit.ly/2BypfW4 pic.twitter.com/3Z6Md9Ypvj,2018-08-23 23:53:51+00:00,1,,,,,
1.03E+18,belszx,cadÃª meu bonde pra gente assistir Slenderman,2018-08-23 23:52:36+00:00,0,,,,,
1.03E+18,cquiroscrc,"""Slender Man: esto pasa cuando vuelves pelÃ_cula una creepypasta [FW OpiniÃ_n]"" https://www.fayerwayer.com/2018/08/slender-man-pasa-cuando-vuelves-pelicula-una-creepypasta â€?#tecnologia- espaÃ±ol #feedly",2018-08-23 23:51:28+00:00,1,,,,,
1.03E+18,Silotv07,I liked a @YouTube video http://youtu.be/Ttzs52s7cSU?a Sally is Drunk & Slender Man is a Failure - The Sims 4: Creepypasta Theme - Ep. 12,2018-08-23 23:51:23+00:00,1,,,,,
1.03E+18,CashDuckett,I liked a @YouTube video http://youtu.be/eaQIAn3hJIo?a YO MAMA SO TALL! Slender Man,2018-08-23 23:50:47+00:00,1,,,,,
1.03E+18,APossatt,Me levem pra assistir Slenderman,2018-08-23 23:50:14+00:00,0,,,,,
1.03E+18,APossatt,"Preciso ir assistir Slenderman, affs",2018-08-23 23:49:35+00:00,0,,,,,
1.03E+18,nesuka,Ahhh gente... #SlenderMan Ã© ruinzinho sim... Kkkkk,2018-08-23 23:49:07+00:00,1,,,,,
1.03E+18,emilyrosejohns4,Just saw #SlenderMan #SlenderManMovie at the #cinmas and went out for #coffee just now #coffeelovers x,2018-08-23 23:48:36+00:00,1,,,,,
1.03E+18,Silotv07,I liked a @YouTube video http://youtu.be/aXhPkbfMAaA?a Slender Man's Proxies | The Sims 4: Creepypasta Reboot - Ep. 11,2018-08-23 23:47:55+00:00,1,,,,,
1.03E+18,danielleaalexis,"A Simple Favor, The Nun, Lizzie, Suspiria, Slender Man...I need to watch all of these",2018-08-23 23:47:39+00:00,1,,,,,
1.03E+18,HiagoRoque,NÃ£o assistam Slenderman,2018-08-23 23:47:25+00:00,0,,,,,
1.03E+18,ggukieus,slender man tÃ¡ no cinema meu deus serÃ¡ se Ã© bom o suficiente pra eu gastar dinheiro,2018-08-23 23:46:49+00:00,0,,,,,
1.03E+18,juliagtellesbra,"""[PT] Eu tenho muito amor pelo Brazil. Me deu minha infÃ¢ncia, minha primeira amiga, e muitas memÃ_rias. ESTOU SUPER FELIZ QUE MEU FILME LANÃ‡OU NO BRASIL HOJE!!! #slenderman [EN] Slenderman lanÃ§ou no Brasil hoje. Estou tÃ£o orgulhosa e feliz"" Julia via Instagram pic.twitter.com/tLpDXeGkXV",2018-08-23 23:46:08+00:00,0,,,,,
1.03E+18,TiffanyW_85,"@enews please get your facts correct, the little girl who was stabbed in Wisconsin, slender man case was not killed.",2018-08-23 23:45:57+00:00,1,,,,,
1.03E+18,YeimiAMR,Necesito a alguien con quien ir a ver Slenderman,2018-08-23 23:45:45+00:00,1,,,,,
1.03E+18,BirdTypeGlitch,I forgot about that entirely! Yeah that sounds like a thing I should catch up on. Have you caught any of the reviews of the new Slenderman movie? It sounds... real bad?,2018-08-23 23:45:24+00:00,1,,,,,
1.03E+18,omelete,Meu Ex Ã© um EspiÃ£o e Slender Man sÃ£o os destaques das estreias da semana! Confira o que chega aos cinemas https://www.omelete.com.br/estreias-da-semana/23-agosto-2018 â€?2018-08-23 23:45:00+00:00,,1,,,,,
1.03E+18,kalyn_ballard,"Still upset I havenâ€™t saw slender man, and the nun is bout to come out too",2018-08-23 23:44:39+00:00,1,,,,,
1.03E+18,thejonswag,Iâ€™m hitting the drive in to see Slender Man tonight. At 1am,2018-08-23 23:43:58+00:00,1,,,,,
1.03E+18,A_Cantuarias,#Slenderman! Lo peor del aÃ±o. AguantÃ© 50 minutos de aburrimiento extremo y tuve que dejar la sala.,2018-08-23 23:43:39+00:00,1,,,,,
1.03E+18,RobertoJRSV,I liked a @YouTube video http://youtu.be/MmHtVcJ0S-o?a SLENDER MAN: PESADELO SEM ROSTO - O VEREDITO,2018-08-23 23:42:19+00:00,1,,,,,
1.03E+18,xhlsey,fui assistir slender man com o pessoal e porra que filme chato muito ruim,2018-08-23 23:42:04+00:00,0,,,,,
1.03E+18,rapplondra,El otro nos vive buscando parece que comio la peli de slenderman #PauloLondra #KCAArgentina #PauloLondra #KCAArgentina,2018-08-23 23:42:00+00:00,0,,,,,
1.03E+18,DavidGBraga,sÃ_ qr ver slender man,2018-08-23 23:41:52+00:00,1,,,,,
1.03E+18,Deenahsty,â€?Slenderman': a lenda que virou filme jÃ¡ motivou um crime na vida realâ€?https://twitter.com/i/moments/1032606545975160832 â€?2018-08-23 23:41:48+00:00,,0,,,,,
1.03E+18,AnaOlivel,"Amo filmes de terror, amo conversar mais trocar experiÃªncias sobre filmes #SlenderMan #OTempoNaoPara #Terror",2018-08-23 23:40:37+00:00,1,,,,,
1.03E+18,leonel__l,Mano alguem venha comigo ver slender man,2018-08-23 23:39:52+00:00,0,,,,,
1.03E+18,MaliRopke,"none of my friends wants to watch slenderman with me, witch means I have no friends at all",2018-08-23 23:39:22+00:00,1,,,,,
1.03E+18,AnaOlivel,"Quem jÃ¡ assistiu e quiser deixar a opiniÃ£o do que achou se pensa o mesmo que eu, comente #Terror #SlenderMan #GreysAnatomy #TheOriginals #OTempoNaoPara #SegundoSol #FofocalizandoNoSBT",2018-08-23 23:38:40+00:00,0,,,,,
1.03E+18,lj825,Guy is obsessed with sharks so we dying to see the Meg. I want to see slender man too. Have you see the nun? I wanted to see if anyone has seen that one or if itâ€™s out yet,2018-08-23 23:38:26+00:00,1,,,,,
1.03E+18,ocscombo,I liked a @YouTube video http://youtu.be/ZLV9ihp3Je4?a SLENDER MAN Ã© bom? - Vale CrÃ_tica,2018-08-23 23:38:24+00:00,1,,,,,
1.03E+18,_St_Augusto,"Eu ouvir falar que esse filme do slender man Ã© ruim entÃ£o eu vim divulgar minha versÃ£o dele. Numa histÃ_ria antiga minha uma garota comeÃ§a a ter sonhos premonitÃ_rios com dentes, e ela comeÃ§a a suspeitar que seja uma antiga lenda urbana da cidade dela, O Colecionador de Dentes pic.twitter.com/n3jvmc2CVo",2018-08-23 23:38:08+00:00,1,,,,,
1.03E+18,666_Spawn,SLENDER MAN: PESADELO SEM ROSTO - O VEREDITO http://dlvr.it/Qgv0dn pic.twitter.com/AGrCneP16S,2018-08-23 23:38:05+00:00,1,,,,,
1.03E+18,SoyNanMartinez,"MaÃ±ana se estrena slenderman y yo vengo de gastar mis 2x1, Â¡por un demonio, lo que faltaba! Eu indico CD9 ( @CD9) para concorrer na categoria ""Artista Internacional Favorito"" no #MPN2018 @NickelodeonBR",2018-08-23 23:37:27+00:00,0,,,,,
1.03E+18,DJWeedPizza,Hot Sauce PYF Slenderman photoshop,2018-08-23 23:37:26+00:00,0,,,,,
1.03E+18,samuelsalas2007,Me ha gustado un vÃ_deo de @YouTube (http://youtu.be/JYbEGgtd3QE?a - SLENDERMAN: toda la VERDAD sobre su MISTERIOSO caso).,2018-08-23 23:36:37+00:00,1,,,,,
1.03E+18,Flores_1915,Babys vamos ao cinema ver o slender man,2018-08-23 23:36:37+00:00,0,,,,,
1.03E+18,TobiasDawg,I added a video to a @YouTube playlist http://youtu.be/w-G3MiMl8Sw?a Slender Man Victim Lullaby (Scary Horror Music Parody),2018-08-23 23:36:33+00:00,1,,,,,
1.03E+18,eugenieclairet,Dear @Snapchat Kindly remove the slender man video from the app cause itâ€™s scaring the drumsticks out of me. Literally no warning whatsoever. Thanks.,2018-08-23 23:35:40+00:00,1,,,,,
1.03E+18,flwshs,"slender man sÃ_ serviu pra mostrar que adolescente Ã© burro mesmo pq ele sÃ_ aparece se vocÃª invoca ai o que os otÃ¡rios fazem? vÃ£o no meio da floresta invocar ele, parece competiÃ§Ã£o de quem Ã© mais burro",2018-08-23 23:35:39+00:00,0,,,,,
1.03E+18,LifeandStyleMex,Este es el caso que inspirÃ_ la pelÃ_cula #SlenderMan. http://ow.ly/PHOE30lx2kC pic.twitter.com/QrcUaCWI3l,2018-08-23 23:35:05+00:00,1,,,,,
